match_date,batting_team,bowling_team,venue,runs,wickets,overs,striker_runs,non_striker_runs,last_five_overs_runs,final_score,run_rate,wickets_in_hand
2023-04-25,Rajasthan Royals,Punjab Kings,Rajiv Gandhi International Cricket Stadium,70,6,12.7,24,32,26,109,5.511811023622047,4
2023-05-27,Royal Challengers Bangalore,Punjab Kings,Narendra Modi Stadium,69,2,8.2,25,22,40,158,8.414634146341465,8
2023-04-17,Sunrisers Hyderabad,Royal Challengers Bangalore,Dr. DY Patil Sports Academy,80,4,11.0,39,29,36,138,7.2727272727272725,6
2023-04-29,Delhi Capitals,Sunrisers Hyderabad,M. Chinnaswamy Stadium,92,5,13.1,30,41,37,165,7.022900763358779,5
2023-04-07,Rajasthan Royals,Sunrisers Hyderabad,Arun Jaitley Stadium,64,3,9.2,29,18,37,158,6.9565217391304355,7
2023-05-07,Gujarat Titans,Mumbai Indians,M. Chinnaswamy Stadium,83,0,9.2,44,24,55,208,9.021739130434783,10
2023-04-02,Royal Challengers Bangalore,Rajasthan Royals,Eden Gardens,153,0,18.9,52,73,49,166,8.095238095238097,10
2023-05-03,Chennai Super Kings,Kolkata Knight Riders,Wankhede Stadium,92,4,13.1,31,45,36,154,7.022900763358779,6
2023-05-08,Sunrisers Hyderabad,Delhi Capitals,M. A. Chidambaram Stadium,95,3,13.0,47,21,44,158,7.3076923076923075,7
2023-05-13,Punjab Kings,Rajasthan Royals,Rajiv Gandhi International Cricket Stadium,48,2,6.5,21,21,35,148,7.384615384615385,8
2023-04-28,Gujarat Titans,Delhi Capitals,Rajiv Gandhi International Cricket Stadium,94,0,11.5,32,47,35,179,8.173913043478262,10
2023-04-02,Mumbai Indians,Chennai Super Kings,Arun Jaitley Stadium,59,5,11.2,25,26,34,110,5.267857142857143,5
2023-04-30,Delhi Capitals,Punjab Kings,Rajiv Gandhi International Cricket Stadium,98,3,13.1,30,43,32,158,7.480916030534352,7
2023-05-09,Lucknow Super Giants,Rajasthan Royals,Punjab Cricket Association Stadium,49,3,7.0,18,24,28,143,7.0,7
2023-04-18,Sunrisers Hyderabad,Mumbai Indians,M. Chinnaswamy Stadium,99,3,12.2,47,27,40,159,8.114754098360656,7
2023-05-24,Kolkata Knight Riders,Gujarat Titans,Arun Jaitley Stadium,80,3,9.5,37,23,38,171,8.421052631578947,7
2023-04-03,Mumbai Indians,Kolkata Knight Riders,Rajiv Gandhi International Cricket Stadium,70,1,6.9,30,19,52,263,10.144927536231883,9
2023-04-29,Sunrisers Hyderabad,Royal Challengers Bangalore,Rajiv Gandhi International Cricket Stadium,102,8,16.2,47,36,36,127,6.296296296296297,2
2023-05-12,Delhi Capitals,Royal Challengers Bangalore,Narendra Modi Stadium,42,2,7.0,18,15,33,138,6.0,8
2023-05-03,Mumbai Indians,Punjab Kings,M. Chinnaswamy Stadium,110,2,13.7,54,32,45,172,8.029197080291972,8
2023-05-03,Delhi Capitals,Chennai Super Kings,Punjab Cricket Association Stadium,57,2,6.7,21,23,52,183,8.507462686567164,8
2023-05-02,Gujarat Titans,Mumbai Indians,Arun Jaitley Stadium,61,1,7.8,20,23,48,179,7.82051282051282,9
2023-05-29,Mumbai Indians,Gujarat Titans,Punjab Cricket Association Stadium,112,1,12.3,39,47,49,204,9.105691056910569,9
2023-04-11,Punjab Kings,Chennai Super Kings,Narendra Modi Stadium,58,3,7.6,23,26,37,156,7.631578947368421,7
2023-04-03,Chennai Super Kings,Gujarat Titans,Dr. DY Patil Sports Academy,109,5,17.5,54,28,32,130,6.228571428571429,5
2023-04-10,Lucknow Super Giants,Rajasthan Royals,Dr. DY Patil Sports Academy,118,4,18.5,49,35,29,129,6.378378378378378,6
2023-05-27,Punjab Kings,Mumbai Indians,Dr. DY Patil Sports Academy,106,4,13.5,42,33,42,174,7.851851851851852,6
2023-04-14,Punjab Kings,Royal Challengers Bangalore,M. A. Chidambaram Stadium,90,6,15.2,40,27,29,123,5.921052631578948,4
2023-05-09,Lucknow Super Giants,Sunrisers Hyderabad,Dr. DY Patil Sports Academy,89,1,10.4,51,25,41,187,8.557692307692307,9
2023-05-30,Gujarat Titans,Chennai Super Kings,Dr. DY Patil Sports Academy,42,0,5.7,18,14,42,178,7.368421052631579,10
2023-04-08,Delhi Capitals,Gujarat Titans,Sawai Mansingh Stadium,60,3,7.7,33,19,41,174,7.792207792207792,7
2023-04-06,Delhi Capitals,Kolkata Knight Riders,Rajiv Gandhi International Cricket Stadium,69,6,12.2,26,35,25,106,5.6557377049180335,4
2023-04-21,Rajasthan Royals,Gujarat Titans,M. A. Chidambaram Stadium,124,3,16.2,45,61,48,163,7.654320987654321,7
2023-05-17,Lucknow Super Giants,Royal Challengers Bangalore,M. A. Chidambaram Stadium,60,4,11.5,25,23,26,106,5.217391304347826,6
2023-05-10,Punjab Kings,Gujarat Titans,Sawai Mansingh Stadium,99,7,15.9,42,43,27,125,6.226415094339623,3
2023-05-06,Kolkata Knight Riders,Chennai Super Kings,Wankhede Stadium,58,4,8.6,20,25,41,139,6.744186046511628,6
2023-05-06,Mumbai Indians,Gujarat Titans,Narendra Modi Stadium,162,1,17.0,57,57,59,205,9.529411764705882,9
2023-04-04,Punjab Kings,Gujarat Titans,Punjab Cricket Association Stadium,52,3,8.0,19,19,38,138,6.5,7
2023-05-21,Lucknow Super Giants,Mumbai Indians,Wankhede Stadium,117,5,14.1,53,47,40,169,8.297872340425533,5
2023-05-11,Punjab Kings,Rajasthan Royals,Rajiv Gandhi International Cricket Stadium,62,3,8.5,23,30,36,148,7.294117647058823,7
2023-05-12,Royal Challengers Bangalore,Gujarat Titans,Arun Jaitley Stadium,100,1,11.8,42,38,50,194,8.47457627118644,9
2023-04-18,Royal Challengers Bangalore,Gujarat Titans,M. A. Chidambaram Stadium,78,2,10.5,27,37,46,193,7.428571428571429,8
2023-04-20,Kolkata Knight Riders,Punjab Kings,Sawai Mansingh Stadium,111,4,17.6,68,30,25,128,6.306818181818182,6
2023-04-13,Mumbai Indians,Delhi Capitals,Eden Gardens,106,1,12.1,36,48,49,209,8.760330578512397,9
2023-05-07,Kolkata Knight Riders,Punjab Kings,Arun Jaitley Stadium,109,9,18.4,44,40,34,122,5.923913043478262,1
2023-05-14,Mumbai Indians,Royal Challengers Bangalore,Eden Gardens,90,6,12.3,45,26,45,164,7.317073170731707,4
2023-04-15,Punjab Kings,Gujarat Titans,Punjab Cricket Association Stadium,44,3,7.0,19,13,32,137,6.285714285714286,7
2023-04-06,Rajasthan Royals,Delhi Capitals,Wankhede Stadium,72,1,7.9,34,28,41,187,9.11392405063291,9
2023-05-02,Kolkata Knight Riders,Lucknow Super Giants,Arun Jaitley Stadium,80,3,10.9,35,22,40,172,7.339449541284403,7
2023-04-12,Gujarat Titans,Rajasthan Royals,Wankhede Stadium,61,1,7.7,36,16,50,192,7.922077922077922,9
2023-04-14,Chennai Super Kings,Mumbai Indians,Narendra Modi Stadium,84,1,11.5,24,34,41,179,7.304347826086956,9
2023-05-06,Kolkata Knight Riders,Royal Challengers Bangalore,M. Chinnaswamy Stadium,102,1,10.4,39,33,54,223,9.807692307692307,9
2023-05-18,Delhi Capitals,Gujarat Titans,Punjab Cricket Association Stadium,42,2,5.4,24,10,42,171,7.777777777777778,8
2023-04-05,Sunrisers Hyderabad,Delhi Capitals,Eden Gardens,63,0,7.7,24,27,41,159,8.181818181818182,10
2023-04-12,Delhi Capitals,Rajasthan Royals,Sawai Mansingh Stadium,61,5,11.3,24,18,27,110,5.398230088495575,5
2023-05-19,Mumbai Indians,Lucknow Super Giants,Dr. DY Patil Sports Academy,84,1,9.9,29,41,41,164,8.484848484848484,9
2023-04-21,Sunrisers Hyderabad,Lucknow Super Giants,Dr. DY Patil Sports Academy,65,0,9.5,31,17,44,153,6.842105263157895,10
2023-04-05,Kolkata Knight Riders,Mumbai Indians,Punjab Cricket Association Stadium,57,0,7.5,18,25,40,195,7.6,10
2023-04-11,Chennai Super Kings,Mumbai Indians,M. Chinnaswamy Stadium,90,2,9.6,35,45,41,203,9.375,8
2023-03-31,Sunrisers Hyderabad,Delhi Capitals,M. Chinnaswamy Stadium,81,0,8.6,29,30,57,220,9.418604651162791,10
2023-04-05,Rajasthan Royals,Mumbai Indians,Eden Gardens,84,1,10.0,41,18,52,190,8.4,9
